source_id,ra,dec,pmra,pmdec,parallax,mag_g,mag_bp,mag_rp,rv,ra_err,dec_err,pmra_err,pmdec_err,parallax_err,rv_err,id_file,id_line
5334669927931722880,179.693445079759,-62.30242271145737,-6.340934987923863,1.0091203091135703,0.2412340254345045,17.98745,18.42334,16.892206,,0.09629761,0.08660433,0.23292089,0.15267214,0.12641607,,41549,1434
5334670340299805952,179.61241217267963,-62.25464178665744,-5.41812705458951,1.4767179973270093,0.23921356810804,15.892516,16.207253,15.379799,,0.030247439,0.030475467,0.057200786,0.051560745,0.040181503,,41549,2510
5334670477738840576,179.67457352561541,-62.244740504667384,-5.3837427620086755,1.3138153469838671,0.2403144774962627,17.866974,18.407957,16.926476,,0.10059664,0.0997882,0.20043215,0.17586859,0.14172068,,41549,14164
5334667488441534336,179.7220781139325,-62.271595909646365,-6.720381232016248,1.090736783975377,0.24641715112187024,17.76811,18.558126,16.818996,,0.08937591,0.082950786,0.17253757,0.14336021,0.1197864,,41549,15117
5334670477738837760,179.69902906218982,-62.24999672342698,-6.640334644687974,0.2901520634784082,0.2433347265847777,14.501534,14.713671,14.126349,,0.018533109,0.01952668,0.035267252,0.03200678,0.025508715,,41549,15455
5334667660240343040,179.73052095610032,-62.237033774161034,-5.822496648434543,0.22495167097019908,0.2321912788389397,15.89221,16.222548,15.377171,,0.030597264,0.030165076,0.057940416,0.051580876,0.04140345,,41549,18459
5334667110484343552,179.7030782133434,-62.28480165099269,-5.311617428451578,0.9925507472370496,0.23702955676184556,16.335201,16.69851,15.790382,,0.034029864,0.034619737,0.069939375,0.059530314,0.046671435,,41549,19991
5334670031062084224,179.69711109586123,-62.28989986086999,-6.929409018704622,0.7417623166280036,0.24633260543742705,13.240182,13.442498,12.865342,,0.0144768385,0.015953818,0.027852558,0.025200007,0.020529807,,41549,25006
5334670576468132480,179.6847533782083,-62.23759048131645,-5.776196340909691,1.4137735391799642,0.2259324954303113,17.668102,18.48288,16.699701,,0.07994845,0.077041835,0.16325827,0.13575317,0.104826964,,41549,35174
5334668484873735808,179.65986964372436,-62.315285742143814,-6.832679874203647,0.4448303549852109,0.2540196723951702,14.981985,15.2035265,14.586634,,0.019379755,0.020767683,0.038302157,0.03526854,0.027535208,,41549,40625
5334670610828471168,179.68494180867333,-62.222122897649996,-6.2363774732780435,0.00994730283387656,0.2470578836758316,17.8428,18.378927,17.07856,,0.086336404,0.08221952,0.17380978,0.14199167,0.11644231,,41549,41088
5334668416154251136,179.69139864318242,-62.32302351421221,-6.373931180461395,1.3671822799677988,0.2366911553755248,16.902424,17.429201,16.172907,,0.047460966,0.04867397,0.096255414,0.082696356,0.065099545,,41549,42647
5334670580818072192,179.670406990233,-62.23809712321994,-6.173434530183084,0.24119727294787102,0.23426003849620106,16.535248,16.918823,15.858658,,0.03984163,0.04066309,0.0795766,0.07111938,0.05430582,,41549,45897
5334667110484353920,179.711007682598,-62.283724394323215,-6.355472575383499,1.0374054517760287,0.2434551735978515,16.196245,16.720224,15.406174,,0.03236274,0.033091314,0.06526784,0.05685532,0.04549339,,41549,47269
5334689994029690112,179.9068895592747,-62.27763543451154,-4.9471938956156185,0.7623007313350094,0.2546181878359169,16.700315,16.959482,15.827823,,0.07466885,0.0696317,0.15937021,0.12440556,0.09698761,,41551,1842
5334690165872059008,179.88170488069653,-62.25916543309289,-5.330561311315074,0.778515967677037,0.2643062693151682,13.728254,14.421842,12.92755,,0.01554067,0.014955194,0.02999667,0.025938973,0.02025015,,41551,10430
5334689890994142080,179.9569268505241,-62.278753194663636,-4.6582675335206165,0.4955200191783916,0.2639481207077761,13.960212,14.758057,13.085226,,0.014552008,0.01603207,0.029713085,0.030579578,0.020811979,,41551,12769
5334690303311053440,179.93949667329355,-62.251858029359596,-4.78411749399639,0.5198549789334741,0.25729026024375146,17.384659,17.957804,16.610676,,0.06487066,0.06219585,0.12961218,0.10698212,0.08947212,,41551,23570
5334693082097635200,179.78488776910945,-62.142127329343154,-5.433542929184996,0.2324369806660601,0.2534295772415503,17.730078,18.461666,16.677532,,0.09231047,0.07933277,0.17394006,0.13369079,0.12948866,,41552,41
5334692227456619264,179.86251382370781,-62.179683326076486,-4.091437077375558,0.3977605258682646,0.25663504714020746,16.271233,,,,0.041549593,0.042148136,0.09143311,0.08396843,0.056991957,,41552,908
5334694632595141120,179.68820407146458,-62.16835356639703,-7.650214791666553,1.1516279907741929,0.23949216174392116,16.96034,,,,0.054019526,0.055433195,0.10462658,0.08737945,0.07664489,,41552,1041
5334690578189559936,179.86171470213958,-62.220732698451535,-5.283698611386377,0.3746995056611285,0.2578373275173065,17.797668,18.29294,17.087742,,0.08358678,0.086620405,0.17214651,0.13997339,0.11766568,,41552,1750
5334693361328115968,179.72950950411254,-62.1183361488484,-6.920255930339272,1.0847755416744267,0.28795920317064605,17.63719,18.05617,16.799067,,0.07853021,0.070828356,0.15240586,0.12120542,0.105711326,,41552,1817
5334692360566769152,179.87542475428356,-62.160580869583285,-5.660596757942424,1.0306034603656096,0.21774460513635305,16.153706,16.40206,15.553732,,0.035197873,0.034395166,0.06792442,0.05853687,0.048783187,,41552,2254
5334693911084095360,179.7163704837629,-62.066852502693074,-6.9929293554090295,1.1029846578274318,0.21974609732744504,15.24609,16.222256,14.248957,,0.025638841,0.022666603,0.04816206,0.040500127,0.03509856,,41552,3093
5334693773603191168,179.80975904856774,-62.07680968506617,-6.660360004553803,1.0265925952110129,0.2686777483173892,17.890299,18.524366,16.933247,,0.10492501,0.09255091,0.20057605,0.15809286,0.14593615,,41552,6853
5334691570267613696,179.7855259178907,-62.16412857162836,-6.500962999344265,0.8341254618099405,0.25838308942787186,16.733877,17.17382,16.09492,,0.04554294,0.04434038,0.09110674,0.07838957,0.06328623,,41552,7072
5334690956146096768,179.8178212172338,-62.22510630769061,-5.360254094824326,0.9131236213881214,0.21802173400425576,15.700525,15.975353,15.246883,,0.027820073,0.026567549,0.05485223,0.0453586,0.03717009,,41552,7109
5334693842364601472,179.76490176935562,-62.08250945954397,-6.764373170049727,0.5757503731347247,0.21728108039948973,13.410867,13.559085,13.117589,,0.016686168,0.015827285,0.03094869,0.027863754,0.023005871,,41552,7348
5334692914651662208,179.85137417941078,-62.09918718559185,-6.417336851320585,0.9010625478748616,0.2619848926346107,15.612621,15.951053,15.051902,,0.029135218,0.027505286,0.058694717,0.048466742,0.040416244,,41552,8570
5334694632638206464,179.69402505731838,-62.174681964510405,-7.275034292480237,0.5815003006378098,0.2369880634090371,15.687108,16.000128,15.188505,,0.02646762,0.02612113,0.052813254,0.0457682,0.036538985,,41552,9384
5334691162260982272,179.73127274362903,-62.21957376002662,-6.918172582524604,1.121271619275198,0.2492035390774307,16.97646,17.346277,16.09514,,0.066034526,0.06776768,0.1321474,0.117238835,0.09225952,,41552,9671
5334692296176499072,179.90291343150432,-62.16654396271851,-5.520074771189604,0.6731030412312143,0.2490964277546135,17.883081,18.652624,16.95875,,0.091508456,0.08795365,0.18495215,0.14779985,0.12734556,,41552,9901
5334693700571562496,179.81539321885512,-62.0828840578525,-6.6221075971862176,0.8186647129928141,0.2701926948883114,16.5976,17.093191,15.829944,,0.04558749,0.039810363,0.0856073,0.06930644,0.06208686,,41552,11848
5334691127944737664,179.7305108009489,-62.229569547440796,-6.744947864652437,0.03193134486464287,0.2440007907691996,15.465129,16.027048,14.738,,0.02402567,0.02433974,0.049740758,0.041708387,0.033506785,,41552,12643
5334691746420248576,179.75685216198585,-62.16939452320005,-6.4437455236308345,0.5345173881202481,0.26172806199881515,15.405754,15.674788,14.951004,,0.025323372,0.025345106,0.051075704,0.04271672,0.03686598,,41552,13742
5334693734931309184,179.7811867119626,-62.077331640330804,-6.7338805705499185,0.9915349516325318,0.27381318798329896,16.326904,16.738968,15.724166,,0.04613191,0.037545055,0.080320984,0.06550131,0.06490081,,41552,13958
5334691608981213440,179.74834751001538,-62.18864465501159,-5.534715118399175,0.6553918875419708,0.24727386356520434,14.155854,14.295523,13.882054,,0.026899228,0.02046696,0.04590658,0.034769416,0.03491285,,41552,14059
5334691608981211648,179.76921337386275,-62.19289529492324,-6.282241801244371,0.9692903315190964,0.23773029121770586,16.229124,16.593138,15.547217,,0.035079997,0.036234327,0.06981579,0.060535703,0.049825,,41552,14377
5334692360540396800,179.85895857320347,-62.14902313043543,-5.562424676895744,0.8703232207262654,0.2127084817492645,12.591583,12.662682,12.389665,,0.02462702,0.024304489,0.045196485,0.04360368,0.034291066,,41552,14464
5334693082094902912,179.81103540782982,-62.15418342426477,-5.355718505761012,0.5892174897229119,0.2562203580564946,12.458481,12.581865,12.164768,,0.024295786,0.025412248,0.045817778,0.041909657,0.033942576,,41552,14593
5334691505859174016,179.84449280174275,-62.18060330467814,-5.019663650499021,0.6337113632432856,0.263720192936927,16.28075,16.5872,15.323036,,0.03837926,0.038351163,0.0762412,0.06603574,0.054178838,,41552,14891
5334699679166088576,179.8057839031846,-62.05464335570582,-7.086695124744418,1.4375520925902472,0.2811945453594506,17.54862,18.653454,16.291948,,0.083491124,0.07330546,0.16214572,0.12567733,0.11669855,,41552,15296
5334691295389645184,179.7234467613923,-62.187504075304396,-6.63701057231262,1.243292797177355,0.21285736940948094,16.968178,17.571924,16.015564,,0.05681013,0.054833215,0.11275616,0.09283337,0.079043895,,41552,17333
5334691712060480896,179.71810881507903,-62.16981896947007,-7.045572480006616,1.0305414042682923,0.24950189983938745,14.199656,14.480658,13.748636,,0.01667456,0.017884487,0.032728188,0.034334023,0.023595788,,41552,17464
5334698824527244928,179.86341367761722,-62.08575564369765,-6.4026307602384405,1.4601554441846865,0.2723472090925429,16.980787,17.519688,16.195782,,0.06051243,0.0487587,0.11653426,0.08314228,0.078452595,,41552,17882
5334694014163333248,179.7247052999191,-62.05831228619293,-6.573522919301069,0.7781724613064649,0.21481862570123095,16.415245,16.835691,15.786431,,0.044410236,0.038317412,0.08467346,0.06663902,0.05920532,,41552,18209
5334693258206121856,179.75423604582394,-62.14418967256505,-5.9180342045592536,0.9609218029035372,0.2621455753288086,17.976276,18.63758,17.032646,,0.10449324,0.09461602,0.20905538,0.15672652,0.14877477,,41552,18352
5334696316265639168,179.69066480982033,-62.10532938810098,-7.144408398121545,0.7271954082714275,0.2784281299222999,16.882189,17.42091,16.151958,,0.054786604,0.04888054,0.10020712,0.083667494,0.07306893,,41552,20488
5334690990505806720,179.7910968494588,-62.23050826839879,-4.7301302396043114,0.639896003163053,0.2428947049464413,15.035913,15.3743925,14.49903,,0.025280857,0.022512102,0.047147516,0.036614023,0.03350202,,41552,20690
5334693636206130944,179.78484775478802,-62.0978451327258,-5.148187728898776,0.348006367164437,0.2528637130227984,17.042355,17.521452,16.3612,,0.064764924,0.05590859,0.11686514,0.09561488,0.08759208,,41552,22181
5334694215967384576,179.693056913914,-62.19436119616045,-6.223513203934988,1.0284344714097855,0.2262936080924565,17.833992,18.599604,16.867985,,0.08821035,0.08939242,0.1774752,0.15945566,0.12488171,,41552,22954
5334693666236681984,179.8402192576714,-62.0977564538677,-6.5887477640310355,0.9981707123301702,0.2779095766608232,17.998224,,,,0.10829097,0.093627624,0.22006884,0.15574902,0.15229276,,41552,22956
5334694770077272704,179.68486560380592,-62.14270578586426,-6.04926167385301,0.0573653293382211,0.22293050536913192,15.158457,15.411975,14.730414,,0.02386307,0.02381928,0.045913383,0.03975535,0.032448974,,41552,25772
5334693356974119680,179.71013068372838,-62.11292526113802,-6.458319486427608,1.4726537786035143,0.3176305757025497,17.353804,17.893398,16.55108,,0.064368844,0.06128829,0.12513214,0.10337616,0.08861826,,41552,26810
5334692979017606656,179.8137790590288,-62.16321236778257,-6.583845894530042,0.4527499767273668,0.2128351457256381,17.79254,18.358053,16.96183,,0.08133288,0.075346276,0.16425803,0.12400872,0.1119438,,41552,27529
5334693700596414976,179.8459156218196,-62.08613057911587,-5.839923908520173,0.7985227101081123,0.2644071743827028,17.697657,18.36724,16.753096,,0.08734787,0.0753959,0.16801561,0.12357758,0.12237656,,41552,28348
5334694804437056512,179.7009233800843,-62.13383335582029,-7.178876943072418,1.6419316275909246,0.31770846256080604,16.744314,17.133135,16.062082,,0.046783604,0.045465574,0.09339336,0.07691577,0.06557614,,41552,28922
5334693017687990656,179.83280178703208,-62.15605080681085,-5.677749480211004,0.8127105810515702,0.2482915610276842,17.41308,17.734726,16.064703,,0.1857692,0.1979488,0.36425522,0.3162071,0.26778182,,41552,29331
5334694804437029120,179.68911495630542,-62.138640567564714,-6.321645978410496,0.5753251516631629,0.2264815481630805,16.925882,17.289495,15.91502,,0.096818626,0.08487855,0.19242114,0.14809339,0.12998797,,41552,30472
5334699820959744128,179.80233573528733,-62.03098385493279,-7.278341600173126,1.068659488031091,0.2730064047183709,17.212389,17.801125,16.39242,,0.06625274,0.057107862,0.12526447,0.098588176,0.09171478,,41552,31401
5334694666955038464,179.7002232250991,-62.158933030825345,-6.638745613545892,0.5258455127711228,0.2334192202205587,17.196617,17.77597,16.383165,,0.0583877,0.056456685,0.118068084,0.09613922,0.0812299,,41552,31689
5334692399212932992,179.87509173095523,-62.14710619716188,-4.717102644296231,0.06937622544288978,0.2621359047690203,17.994839,18.424742,17.21994,,0.12207776,0.0924621,0.21214905,0.159296,0.14588113,,41552,32396
5334693808005004416,179.7450437805836,-62.08741590917025,-6.833279144346899,0.7548656234379754,0.22791717234435305,17.371826,17.875233,16.631716,,0.07208674,0.06848789,0.13810429,0.11529364,0.10274622,,41552,33322
5334693842364743296,179.7496271013672,-62.086838636912425,-6.457878864057792,1.1029482122004917,0.2690867205477469,17.381569,17.93131,16.577087,,0.07651139,0.06622202,0.13893177,0.114843,0.10515113,,41552,33456
5334691231024046592,179.74757432307808,-62.199548559511534,-6.4958219185255395,0.7939911785607471,0.2619868169302725,15.773581,16.826681,14.6708555,,0.03123274,0.029310826,0.06598369,0.051362373,0.042676147,,41552,34876
5334691299743548672,179.71329009353016,-62.186252009237464,-6.901448047565747,1.067031571241901,0.2611253604563613,15.081669,15.382706,14.607244,,0.020963546,0.02263316,0.041812647,0.03768618,0.030680202,,41552,35650
5334692261816398592,179.85676626827998,-62.16705383181049,-5.148424916635035,0.6455620265313419,0.24726700730796866,14.80972,15.047238,14.382262,,0.019899057,0.019851785,0.038236156,0.034269076,0.027742043,,41552,36133
5334691849499536512,179.70912075134055,-62.140360599596356,-6.140628658104464,1.0229823559179612,0.2148307266840122,17.051231,17.957027,16.003565,,0.06035008,0.055732597,0.1142871,0.09328639,0.082516104,,41552,36377
