source_id,ra,dec,pmra,pmdec,parallax,mag_g,mag_bp,mag_rp,rv,ra_err,dec_err,pmra_err,pmdec_err,parallax_err,rv_err,id_file,id_line
510780501810966400,23.54735491605746,61.79816045176454,-1.9299441826069892,-0.7584727824545795,0.2891303107089436,16.166986,16.750648,15.418669,,0.02734834,0.032682158,0.046665005,0.06357897,0.043589257,,38986,19933
510030390062280192,23.606041910464143,61.82383726154618,-1.7415791113260966,-0.5978171586797052,0.2921726853954396,17.634827,18.328959,16.80395,,0.064400665,0.07095107,0.11413243,0.14123939,0.09863418,,38963,2888
510781601322582400,23.43435326385058,61.85191101809598,-1.4892735755339197,-0.8184979691824215,0.30373440306278104,12.282894,12.645014,11.733342,,0.020511478,0.020488573,0.035154387,0.039362393,0.030844996,,38986,18208
510778916961488896,23.264474458330533,61.8578132839904,-1.1748022330787369,-0.5454511364349277,0.2990942309355162,16.525265,17.053707,15.826197,,0.03726104,0.03914953,0.06517209,0.0736078,0.05743914,,38986,1050
510779917695216640,23.17725804785964,61.88617698318146,-1.4500889932218206,-0.3992243028667859,0.30191238094220424,14.275572,14.573611,13.795611,,0.014674731,0.016125418,0.024992688,0.02995531,0.023070198,,38986,5790
510780089493900544,23.10499318927323,61.89618979849828,-1.3352921366914499,-0.4135955319873693,0.30686719869915513,14.553572,14.928169,13.998515,,0.016270451,0.018007195,0.029118203,0.03407923,0.024235316,,38986,25685
510779917695389824,23.161278113976998,61.88640125261572,-1.6980434422491058,-0.433498558948918,0.3069562095130648,15.145824,15.493157,14.615271,,0.01942498,0.02319587,0.033788227,0.04315489,0.030416537,,38986,20783
510779814616008832,23.172639402247857,61.87696044016178,-1.2410879734833042,-0.7763699710962975,0.3241053896775355,17.337362,18.037386,16.503307,,0.062722735,0.06431098,0.10462301,0.115195915,0.089517295,,38986,14481
510781670042054656,23.409151489567154,61.86459447316437,-0.7978092645518111,-0.4614338268750668,0.3162976357198481,17.594751,18.32516,16.697514,,0.06796442,0.07552425,0.11825181,0.13703252,0.099182226,,38986,22358
510784831137800448,23.2815850571684,61.89027591605721,-1.0886181231929042,-0.9634068010957588,0.3139009125845623,17.086855,17.757769,16.274797,,0.052676022,0.05459311,0.09147563,0.099093474,0.07430241,,38986,5712
510791939302413824,23.00808654030241,61.92173186993053,-0.8950933136812236,-0.6133776201102705,0.35595087390918384,17.960869,18.719227,17.080868,,0.08159007,0.086156316,0.14406323,0.15913698,0.1273543,,38986,30258
510785067355511040,23.21850856481421,61.900213938092925,-0.993680225203061,-0.9259053547605556,0.3318792970697722,17.830551,18.497627,17.00106,,0.07289902,0.08167094,0.12931138,0.14852229,0.11114892,,38986,25755
510785002936495232,23.23443277498103,61.88600802764,-0.38838759613045537,-0.7004610994358935,0.33983610171308715,15.694441,16.110826,15.098018,,0.026167208,0.027165731,0.045669764,0.049271405,0.03820181,,38986,6365
510784895556029824,23.320064605858914,61.896663697791546,-0.8000807799215875,-0.6630077869745579,0.3484127575678181,13.810108,14.159668,13.275607,,0.012478504,0.013455108,0.02183564,0.026072344,0.018622346,,38986,1463
510785140375425536,23.258424840608892,61.913708796641004,-1.6517629389348918,-0.7698291337143329,0.3709805779817903,16.51723,17.35136,15.589652,,0.034392692,0.03603811,0.061961323,0.06763742,0.052026737,,38986,27045
510785032994086016,23.254971657911142,61.89408134810122,-0.9876338450118912,-0.9034166048768324,0.3656370573525778,13.34535,13.637106,12.874621,,0.027284354,0.027351448,0.048014164,0.050486516,0.038725235,,38986,1651
510784968576746368,23.309719263114708,61.89814238141885,-1.4546386331817065,-0.3233615692589453,0.3700498971546135,15.317076,15.707802,14.72182,,0.02068621,0.021648088,0.03707451,0.040669333,0.030205565,,38986,3902
510031803116999168,23.703378333092875,61.870764926893514,-1.2085887870378929,-1.3609001210146343,0.31955055790910936,17.524326,18.32574,16.627714,,0.059925996,0.06492295,0.10365523,0.1269855,0.08982547,,38963,18366
510782254157599104,23.397601721940767,61.88487879028576,-1.120947524466099,-1.1414706522934328,0.3286657111453145,17.597046,18.29097,16.539328,,0.069196254,0.08091977,0.12136076,0.14880581,0.10738446,,38986,20725
510782563395244928,23.599907420521102,61.883002498895394,-1.1106862166843825,-0.7740305730532688,0.3304572863391861,17.195652,17.975883,16.318506,,0.05123346,0.055442113,0.08975463,0.106012024,0.07791112,,38986,20660
510785037296219776,23.263453285912384,61.90166450983766,-1.7114042002438998,-0.5280832010829529,0.3330199473256829,16.91311,17.604156,16.093706,,0.043447666,0.04518159,0.077110685,0.08389171,0.06457275,,38986,8416
510779677177050496,23.08345027147501,61.88340581700285,-2.1268555003135146,0.05881007785067481,0.3501164511444962,15.891604,16.4643,15.159665,,0.027641319,0.029786179,0.048670374,0.05504619,0.043396667,,38986,5414
510779707235476096,23.058339505338374,61.86796419684162,-1.7692971283953565,-0.14396004742366686,0.32874048755120283,16.965654,17.63222,16.144732,,0.04581173,0.04902306,0.08557081,0.094362125,0.07451259,,38986,3674
510779810314707968,23.166902055305513,61.87642391441484,-1.9317679557687335,0.11615522967461005,0.3417546601270979,17.688839,18.401493,16.839867,,0.08202255,0.09096631,0.13521054,0.1632637,0.118100144,,38986,263
510779917695214464,23.177608253131385,61.8897038384992,-1.5587909132989437,-0.28811899384414824,0.34108069142143543,14.883013,15.252594,14.329778,,0.016789336,0.018803922,0.029515626,0.035200827,0.026115213,,38986,6193
510779024342049792,23.188794553532468,61.848354269927185,-1.517858948579581,-0.09455820171817564,0.3460785884886293,17.305826,17.957054,16.496971,,0.066740006,0.06336478,0.11216456,0.111981206,0.084858425,,38986,7455
