source_id,ra,dec,pmra,pmdec,parallax,mag_g,mag_bp,mag_rp,rv,ra_err,dec_err,pmra_err,pmdec_err,parallax_err,rv_err,id_file,id_line
5338149018944740352,165.45208031909763,-60.11998589673809,-5.8759534797982225,1.7601300063009353,0.2681422676430005,17.909765,18.342802,17.016579,,0.09455328,0.08457128,0.18165983,0.14730658,0.11942475,,41725,4655
5338149362541308928,165.48782088136466,-60.07670384157614,-5.490148664900798,1.7769442138760363,0.2634710290024333,17.14203,17.594526,16.304806,,0.060600296,0.055546112,0.1254172,0.101597354,0.076593116,,41725,10127
5338149190742622336,165.4581874883701,-60.07456663294465,-6.33931338063843,1.477284416009109,0.2719099556925935,17.62374,17.996826,16.766226,,0.07629419,0.07082365,0.15644348,0.12870261,0.096867636,,41725,39371
5338149057653029120,165.44648788043557,-60.09792124200028,-6.005527809762068,1.9096350348893747,0.2704201108245041,16.063606,16.50667,15.398843,,0.0358423,0.031496238,0.068324715,0.056628115,0.042967413,,41725,160
5338149431260819968,165.52434004170627,-60.05986846601635,-5.783753540026137,1.7993042212904165,0.23713378893272466,17.65426,18.091751,16.811485,,0.077935085,0.07005244,0.16305609,0.1266835,0.09874634,,41725,28603
5338149126372491648,165.41607227612855,-60.09481453883818,-6.1556617010050925,1.6222170229063662,0.23740130943466706,16.058714,16.554974,15.305781,,0.035831317,0.031162532,0.06892137,0.056076385,0.043841973,,41725,25801
5338149195092034048,165.45436725792553,-60.075729070700405,-6.445923051884615,1.8654971760073569,0.2452493013713765,15.743231,16.142233,15.120103,,0.027846018,0.02603033,0.054416645,0.046820212,0.034929667,,41725,9414
5338149190743439104,165.450589757659,-60.07298684329669,-5.7824776345924676,2.080288248803277,0.24217367160509906,17.928661,18.442846,16.74185,,0.09532522,0.08896856,0.19900875,0.15704717,0.12461205,,41725,912
5338150015382096768,165.39117450645415,-60.04637617243118,-6.024288327352332,2.3744368206537976,0.2477294601918435,17.668941,18.109598,16.753653,,0.07295129,0.06887474,0.15581974,0.12507056,0.093033984,,41725,12158
5338149607408945024,165.46253069366517,-60.05368680371593,-5.5590109614851135,2.350539075979745,0.25594243229755004,17.053047,17.590199,16.1943,,0.056525886,0.056858297,0.116785035,0.103225015,0.07230556,,41725,35405
