source_id,ra,dec,pmra,pmdec,parallax,mag_g,mag_bp,mag_rp,rv,ra_err,dec_err,pmra_err,pmdec_err,parallax_err,rv_err,id_file,id_line
508619720944684672,31.90493209877215,62.53508605133771,-0.5905944084117235,-0.5215316845661822,0.25373146405230673,16.76157,17.333012,16.03803,,0.03609304,0.046818264,0.06542222,0.10265743,0.06572898,,38905,343
508620820456285696,31.80661166161811,62.58605562018631,-0.5034983656069745,-0.7382160818351198,0.2505004924325879,14.949473,15.33354,14.377383,,0.015387762,0.020732958,0.026044969,0.04226444,0.028516306,,38905,20544
508619755304417792,31.92955074932882,62.541723987332276,-0.6184125076494358,-0.17770781759681167,0.2430535598232147,15.140382,16.266922,14.082465,,0.01872396,0.024736455,0.03202757,0.051537335,0.03444076,,38905,25714
508625076761708800,31.59677426580864,62.64154395320684,-1.5713574169393534,0.4668000072765034,0.26568257510664745,16.542149,17.013744,15.895771,,0.034168478,0.0433924,0.05992743,0.09255603,0.058043372,,38905,5490
508624393869073792,31.620479174149324,62.604863215725906,-1.193070620927687,0.3826934254398384,0.2607618821925452,15.409733,15.8336525,14.799483,,0.019226491,0.02515839,0.032039084,0.051341686,0.03361043,,38905,20311
508624806186515840,31.634664766732172,62.62254833865914,-1.2117313980898146,-0.05575128772411753,0.2646474608995245,16.978325,18.187069,15.880107,,0.044726383,0.057757046,0.0788769,0.12507239,0.076231904,,38905,10513
508625184143031680,31.637358602901788,62.67318847890465,-0.9103439841596866,-0.05524964472788784,0.2609656473268636,16.806568,17.307459,16.145031,,0.037723314,0.051156577,0.07239697,0.1103804,0.07149232,,38905,13328
508620751736817920,31.817486219543284,62.567094772603,-1.1235031643346232,0.28700020846605423,0.2528744174651473,16.818304,17.400856,16.068235,,0.03560592,0.045141853,0.06359828,0.09673356,0.06385339,,38905,22861
508813849177097600,31.456772843637108,62.71429369556236,-1.2923621985942804,0.2708050857377907,0.22687836944909706,15.725436,16.079624,15.179654,,0.02461798,0.030748073,0.041445214,0.06338709,0.04197751,,38913,11839
508625179840935296,31.660930893991807,62.676410112184016,-0.976526433993115,0.4486987468875381,0.22965105360900326,17.705559,18.421164,16.874172,,0.063101746,0.07935607,0.10919414,0.16777407,0.10857819,,38905,7940
508814124043235200,31.42184676609704,62.73144855596608,-0.8285210064140806,0.2632571125101434,0.2250092357377416,17.899542,18.616144,17.064108,,0.077172786,0.10231046,0.12958087,0.20644608,0.14390983,,38913,16500
508625184143030528,31.64559911993032,62.67992246177626,-0.6699305743490079,0.04742298733220951,0.2415312374401353,15.866741,16.768335,14.925081,,0.024743583,0.031720996,0.041321084,0.06407526,0.0430407,,38905,13093
508812822673148160,31.543660422240762,62.67745987528351,-1.7028709142621168,-0.2336089675459416,0.24087326863754524,14.5360985,15.419258,13.608456,,0.0140723465,0.01819439,0.02414674,0.03856499,0.02512492,,38913,6683
508625012344347520,31.60378191465488,62.643708504537976,-1.1760709201840067,0.1886956660501368,0.23967358674029196,17.11963,17.724579,16.36749,,0.0458347,0.06090615,0.07902654,0.124978855,0.080871366,,38905,12185
508812547795276544,31.44076740259233,62.65183254276231,-1.3053944469149288,0.1250565134538073,0.2469599925568161,17.713608,18.320095,16.952042,,0.062153727,0.07707981,0.10198754,0.16099165,0.11661335,,38913,19530
508624050271681920,31.72811906474236,62.61305044480618,-0.9609862283716688,-0.1114115084492377,0.2352649601995657,13.371113,14.717258,12.228092,-107.039891652412,0.01653245,0.02196369,0.027727952,0.044451777,0.030336283,0.54037577,38905,16742
508624634387229824,31.59195889367184,62.6331208656999,-1.3327821965662394,-0.08908344641398308,0.2238628497899039,13.913402,14.885727,12.935668,-71.39388041201491,0.012360052,0.015901586,0.020665962,0.03301036,0.023080505,1.3770807,38905,15846
508811757521305600,31.348855004962353,62.645623780175896,-1.080037949494391,-0.1919595669995784,0.22077431951842102,15.275091,15.664877,14.701094,,0.017392473,0.021689711,0.028230818,0.04489395,0.033382114,,38913,10560
508816430445608704,31.093486354922128,62.765760089780166,-0.8654325253846329,-0.3984372350241467,0.2268004793949425,16.511875,17.205626,15.687466,,0.032383043,0.038242873,0.059428655,0.084647454,0.056752596,,38913,5100
508827631720369664,31.02809600639845,62.721839997088175,-1.3998529812122649,0.1906379549229636,0.23462276649095276,17.834042,18.417835,17.116688,,0.06824956,0.077188544,0.11654722,0.16460007,0.11214469,,38913,16441
508828147116399488,31.049282457591406,62.76088541046535,-0.911126630741336,0.13810717504939873,0.2355001666894416,14.294038,15.163767,13.373173,,0.0132156005,0.015611615,0.022062447,0.03292661,0.022742517,,38913,961
508816975905462528,31.24142250788673,62.763859174100894,-0.373200360608791,-0.009111049198777315,0.2363178140540664,17.778805,18.425526,16.983166,,0.06617499,0.084262185,0.114509426,0.17799415,0.12663652,,38913,11126
508822786996948864,30.89448053323535,62.73295907719868,-0.8815411131248426,-0.28082479807624344,0.2395445621979005,16.005474,16.307219,15.40976,,0.0255958,0.029288664,0.04179584,0.058952138,0.04352172,,38913,5911
508827631720067712,31.011628210606485,62.717453805432456,-0.7177920247369026,-0.4525083546579285,0.23588149663207825,16.783493,17.275309,16.119102,,0.036354024,0.04333233,0.06385219,0.09230964,0.06388735,,38913,8436
508815296574317184,31.18093279178352,62.69351998589792,-1.502708641556675,0.21770246871709314,0.23756714684465455,17.51319,17.908333,16.940317,,0.05759235,0.07075369,0.095369734,0.14504494,0.1042779,,38913,10470
508814918617207168,31.17886600013836,62.68370268781054,-1.0791915792266848,-0.07472812727406229,0.234347144062514,17.340115,17.813356,16.691042,,0.052554145,0.06558244,0.085561864,0.1307058,0.09165404,,38913,2974
508811757521316224,31.357638579426336,62.63477270899476,-0.8657100526929364,-0.0008769961347359763,0.2354373587867979,16.713808,17.121391,16.114172,,0.03425922,0.04397169,0.06168922,0.09548951,0.06726893,,38913,12617
508825604495497472,30.71441948993999,62.74122951413386,-0.9358470279405022,-0.42712793683169664,0.2620057906013349,16.62034,17.25024,15.856119,,0.03619136,0.042825345,0.06328275,0.087076195,0.058893364,,38913,6559
508814815538012672,31.18605361876699,62.66266351091588,-1.3152535077395051,-0.3831733903635782,0.2650330175743509,15.34386,15.730789,14.782575,,0.017961932,0.02284685,0.02912404,0.045877993,0.034787007,,38913,2129
508811929320016256,31.31103288461709,62.627927883523206,-1.6505566603351458,-0.2103471745784998,0.26036592494216515,16.789223,17.434162,16.009644,,0.034364045,0.045112643,0.059955418,0.09493103,0.06497231,,38913,7868
508815708891181312,31.092128279711318,62.695601506806526,-1.2806587253069168,-0.16178783822610082,0.25558997753412904,15.792862,16.119564,15.288544,,0.021870926,0.026412731,0.03681139,0.055369034,0.037496872,,38913,14407
508822890076143360,30.865115787321024,62.755926772239974,-1.0768694749277348,-0.17640574842365905,0.25632926453204863,15.458997,15.778252,14.957566,,0.01956304,0.022470307,0.03302708,0.04625453,0.03222433,,38913,10854
508821962363251200,30.922392362556767,62.708461637329684,-0.8744158312333814,-0.1129463500281464,0.25060141259429985,17.80301,18.408539,17.041622,,0.065388925,0.0745715,0.10731711,0.14820139,0.10856901,,38913,3176
508824539343653248,30.523660148565675,62.70935060904878,-1.1465855727179806,-1.0491277183045258,0.24801729755036964,15.646416,15.939116,15.179187,,0.020188859,0.02264498,0.03589897,0.047577836,0.031992484,,38913,2647
508824878637280128,30.567646333026108,62.72190613639845,-0.964450533949972,-0.3474225827989615,0.2476678400143083,17.050388,17.455902,16.457333,,0.043639094,0.04821124,0.07445722,0.10135438,0.06977977,,38913,1341
508825462752818560,30.677640121334857,62.72103779860834,-0.6937452044690404,0.03642023477733014,0.2481283526539524,17.34182,18.009563,16.526459,,0.0514607,0.0557637,0.08700669,0.115399405,0.07998856,,38913,6045
508821756204826752,30.966113128063192,62.70031660949257,-0.8944844172793209,-0.6823202343773186,0.22638284261779654,16.80391,17.767965,15.82844,,0.03868855,0.045709487,0.0658833,0.09347436,0.067949206,,38913,7836
508826016812329856,30.745407197137947,62.7670270984991,-0.9518892617716634,-0.614717212577227,0.22340474301978208,15.290577,15.617458,14.756873,,0.018507104,0.021459918,0.030641345,0.044072848,0.029676255,,38913,871
508826222970755840,30.701046248643237,62.77428308560525,-1.302360688145,-0.5158222868699853,0.2253023700041613,14.200566,14.60915,13.619339,,0.0125898905,0.014868648,0.021452328,0.030787723,0.02070175,,38913,1668
508822958795942144,30.809409702574982,62.74322168170671,-1.5663393097298777,-0.2985358568075478,0.2273953434700315,17.275215,17.806705,16.536177,,0.049219396,0.056483533,0.08141192,0.11622912,0.079966016,,38913,8017
508826600928474368,30.60127932096683,62.77421797960378,-0.8967246186061897,-0.12110497526823788,0.22980772342007175,16.847412,17.219078,16.282524,,0.038850438,0.04490734,0.07012637,0.097483575,0.06316307,,38913,3025
508825948092865664,30.760536882056268,62.756206208119046,-0.4125088524443944,-0.0869821517928204,0.2265104381964383,15.242506,15.525084,14.77997,,0.019235775,0.022568107,0.030569635,0.04477778,0.031057557,,38913,10020
508826910165505920,30.586977047622494,62.79682144428932,-1.2218110576716854,-0.3290986256395115,0.2373747406429593,17.171076,17.673677,16.491762,,0.047088854,0.054759093,0.08342148,0.11640586,0.08372207,,38913,3969
508874184862406272,30.47509206477448,62.85664386226836,-0.9777734956644902,-0.3673277698459396,0.23473054302758725,17.887136,18.641209,17.014658,,0.07022453,0.08289754,0.12235591,0.16674325,0.12537651,,38917,11003
508827116323923200,30.625088218267496,62.80758304763075,-1.8377982458308368,-0.08560018093892198,0.2305647970605644,15.62668,15.984781,15.093493,,0.022467166,0.024945518,0.03803386,0.051284548,0.034121867,,38913,14378
508826497848681088,30.59587169077609,62.76363151356128,-1.436780934896156,0.10000375662317064,0.2295650822961077,17.01746,17.477163,16.37851,,0.03984316,0.04548156,0.069884606,0.0961948,0.06475484,,38913,11025
508871710960727424,30.41892873843844,62.73237749521076,-0.6467691907188181,-0.4459148652484067,0.2147013796361073,15.779277,16.746143,14.781991,,0.021834733,0.02610928,0.037979405,0.054911144,0.039599437,,38915,2405
508823641686525824,30.576671333915986,62.672858766641426,-0.2368274076692544,-0.5896749965889184,0.21417258289773752,17.898376,18.463387,17.176352,,0.07085906,0.08170495,0.13112375,0.18545853,0.113024116,,38913,6576
508824878637268992,30.553178181891283,62.71804515735864,-0.07814818163854935,-0.14555070517135066,0.21683795534613345,15.922536,16.890099,14.941593,,0.02341617,0.0270245,0.04030102,0.05667424,0.039499514,,38913,96
508824986020232320,30.57671898690239,62.723267807791736,-0.06810222641692408,0.341357645813177,0.2256199325830221,17.181759,17.786413,16.422728,,0.046132427,0.053341977,0.08099361,0.11199208,0.07260029,,38913,18390
508822649558025728,30.844233896863113,62.705987401590484,-0.1411308817782164,0.04950624725554577,0.21797384011693333,15.885455,16.241974,15.318348,,0.024398493,0.02772665,0.039691277,0.056464385,0.039892666,,38913,15270
508801002921690496,30.371294719466995,62.65266232302697,-0.9275727333040528,-0.4107232266136849,0.21282278411905114,16.671724,17.093575,16.073475,,0.033518124,0.039326973,0.06105462,0.0824688,0.05752085,,38913,12672
508801174720375040,30.425874847753768,62.68504253413774,-0.473972631543399,-0.4361144240516491,0.21532180536681786,16.290588,16.76615,15.63528,,0.027997019,0.032585744,0.049644407,0.06785988,0.045795023,,38913,859
508821928003512064,30.894753947203995,62.711120001244076,-0.6517858448619254,0.261241694434629,0.2173519295487341,17.336971,17.738497,16.747158,,0.05324582,0.06036811,0.08647227,0.11955733,0.085161,,38913,3014
508822031082715264,30.902555878518985,62.722889876030465,-0.4339057399204273,0.2757293571943328,0.23134191729572026,17.042814,17.547468,16.384062,,0.04241264,0.04971522,0.07348042,0.102040716,0.07081664,,38913,8440
508821648825871104,30.93722519928121,62.69192459307504,-0.6575423966902827,0.4462203005013127,0.21865814485743446,17.979956,18.656471,17.189669,,0.074072,0.08437706,0.12453583,0.16977364,0.12233188,,38913,2200
508815983769063936,31.04717197858105,62.7198309384345,-0.1573959180130023,-0.04584276265443028,0.2336979628535384,17.839231,18.47811,17.051485,,0.06782753,0.07896731,0.11741568,0.16818336,0.11293485,,38913,4791
508817152000106624,31.371336665047604,62.7558421324485,-1.121041891551948,0.16024105926085816,0.2370741953361244,14.626779,14.945144,14.123053,,0.015651563,0.019888991,0.026657311,0.041525725,0.028833086,,38913,5377
508814059623656192,31.46808261454689,62.74769204430122,-0.7357150423802156,0.4655127017229476,0.2351203296642012,14.558682,15.466792,13.612309,,0.014135531,0.018341064,0.024340948,0.038613882,0.025918689,,38913,6072
508817770475398656,31.194669729655853,62.765275625773675,-1.7311848570836117,-0.4936798117763097,0.255884419963708,17.97436,18.560099,17.212692,,0.072154775,0.08942872,0.13440198,0.19926457,0.1315251,,38913,5615
508817976633824640,31.16534630144323,62.77178735773959,-1.3760104595084472,-0.30071230489237377,0.25323781712842625,17.932615,18.536457,17.15241,,0.074452385,0.08503583,0.13026045,0.18372598,0.1268298,,38913,17762
508816430445622912,31.105169324064608,62.752918863300934,-1.622753772153981,-0.3055208172337623,0.25654255260168163,16.677212,17.53606,15.746789,,0.034291703,0.04073393,0.06375633,0.09070924,0.0602577,,38913,1355
508815124775608960,31.307392149302324,62.700111177105576,-1.5088617378394364,-0.14028569230222418,0.26167394276013073,15.382746,15.713978,14.872529,,0.019533742,0.02519386,0.033941314,0.052898224,0.036761414,,38913,18527
508829830743533952,31.139639771097194,62.80974362491378,-0.6709985313584291,-0.3327938303515929,0.24509200301466275,13.687422,14.086973,13.10399,,0.011139906,0.013239198,0.020920662,0.030257389,0.019193294,,38913,18120
508829830743534592,31.122105878809,62.81022630387592,-1.0126423282318364,0.16316345273984606,0.2534284855884484,16.239698,16.92125,15.415611,,0.026468072,0.03139648,0.046527877,0.06906,0.046326324,,38913,2757
508816842762465152,31.320588620018288,62.75586186830088,-0.3607050140217691,-0.4486754064363587,0.23650903568467385,16.87655,17.446346,16.140675,,0.038172167,0.048344437,0.07096473,0.10671507,0.07001641,,38913,6014
