0321 King_7                 3.9852  51.782 149.795  -1.027  0.050  0.185  0.350  -2.56   1.26   0.12  999.99   99.99     0    81    384    886   2628.  1.249 12.500  0.600  0.400  0.000  8.850  0.014 136    2.05    0.29   21.61    3.36    8.18    0.82 DIAS       99.999  9.990   0
0323 Alicante_1             3.9857  57.240 146.247   3.122  0.010  0.030  0.060  -1.76   1.36   1.00  -32.40   99.99     1     2      9     23   4299.  0.600 13.360  0.288  0.192  0.000  6.350  0.000  -1    0.46    0.19    7.18    2.79    4.44    2.28 DIAS       99.999  9.990   0
0325 Cam_OB3           ao   4.0130  56.450 146.934   2.670  0.110  0.300  0.660  -1.00  -1.76   0.20  -27.60   19.30     3    34    182    774   2801.  2.109 12.915  1.013  0.676  0.095  7.105  0.055  16   27.90   19.65   39.86   10.52    0.28    0.45 MELN ass   99.999  9.990   0
0327 Juchert_19        ro   4.0385  52.450 149.729  -0.201  0.015  0.035  0.065  -4.65  -3.83   0.51  999.99   99.99     0     3      8     24   3000.  0.899 12.675  0.432  0.288 -0.020  9.300  0.000  -1    1.34    0.48    4.64    1.26    3.85    1.19 DIAS       99.999  9.990   0
0328 FSR_0660          rc   4.0410  51.917 150.097  -0.586  0.020  0.060  0.100  -4.42   0.61   0.34  999.99   99.99     0     9     42     78   3213.  1.291 12.950  0.620  0.414 -0.010  6.750  0.000  -1    2.17    0.67    6.97    1.56    2.79    0.79 DIAS irc   99.999  9.990   0
0329 FSR_0689               4.0510  41.303 157.231  -8.472  0.018  0.075  0.140  -2.02  -9.43   0.45  999.99   99.99     0     3     29     69   1705.  1.062 11.500  0.510  0.340  0.000  9.200  0.000  -1    0.56    0.22    8.48    3.80    5.99    2.25 FPOS       99.999  9.990   0
0331 FSR_0653          ro   4.0637  55.419 147.934   2.176  0.013  0.040  0.070  -2.47  -2.66   0.52  999.99   99.99     0     2     16     33   7317.  1.020 14.650  0.490  0.327 -0.030  8.840  0.000   1    3.69    0.68   18.28    2.90    0.58    0.08 FPOS       99.999  9.990   0
0333 NGC_1496          rc   4.0740  52.645 149.843   0.160  0.010  0.035  0.065  -4.55   1.14   0.51  -14.43    0.18     1     6     23     52   1300.  0.471 10.721  0.226  0.151 -0.030  8.850  0.000  -1    0.22    0.06    3.24    0.94   59.67   17.00 DIAS       99.999  9.990   0
0335 FSR_0695          ro   4.0970  39.200 159.057  -9.674  0.010  0.060  0.115  -0.98  -5.12   0.54  999.99   99.99     0     1     10     38   1786.  0.750 11.501  0.360  0.240  0.000  9.295  0.000  -1    1.14    0.47    6.46    2.19    1.29    0.42 FPOS       99.999  9.990   0
0337 FSR_0663          ro   4.1030  51.910 150.531  -0.211  0.012  0.045  0.085  -3.33   2.00   0.51  999.99   99.99     0     3     20     57   1700.  0.899 11.442  0.432  0.288  0.000  8.914  0.078   3    0.53    0.24    4.38    1.96    6.84    2.23 FPOS       99.999  9.990   0
0338 FSR_0692          ro   4.1005  40.168 158.424  -8.934  0.010  0.060  0.130  -2.24  -5.44   0.65  999.99   99.99     0     2     15     74   1520.  0.799 11.166  0.384  0.256  0.010  9.320  0.000  -1    1.27    0.49    7.26    2.72    2.52    0.52 FPOS       99.999  9.990   0
0339 FSR_0698          ro   4.1100  39.135 159.215  -9.620  0.015  0.045  0.095  -1.91  -8.49   0.77  999.99   99.99     0     1      7     28   1963.  1.353 11.900  0.650  0.434  0.050  8.250  0.000  -1    0.49    0.16    4.78    1.72   12.95    3.71 FPOS       99.999  9.990   0
0341 FSR_0667          ro   4.1205  51.167 151.150  -0.653  0.010  0.045  0.075  -0.66  -1.05   0.65  999.99   99.99     0     2     17     37   1818.  0.937 11.599  0.450  0.300  0.000  8.080  0.000  -1    0.36    0.14    3.57    1.53   26.69    7.60 DIAS irc   99.999  9.990   0
0343 NGC_1502               4.1305  62.331 143.668   7.652  0.050  0.170  0.300   0.01  -0.54   0.23  -13.95    2.32     6    32    129    203   1023.  0.625 10.250  0.300  0.200 -0.010  7.080  0.000  -1    0.72    0.14    5.75    1.14   32.42    4.37 COCD       99.999  9.990   0
0345 FSR_0757          rc   4.1647  26.570 168.732 -18.175  0.012  0.050  0.100  -1.56  -3.59   0.88  999.99   99.99     0     2     10     21   1900.  0.600 11.587  0.288  0.192  0.000  9.000  0.000  -1    0.23    0.13    6.72    4.11   15.67   10.85 FPOS       99.999  9.990   0
0346 NGC_1513               4.1617  49.510 152.559  -1.611  0.025  0.085  0.155  -1.08  -3.49   0.21  -15.13    1.04     1    14    121    266   1400.  0.670 10.946  0.322  0.215 -0.010  8.500  0.000  -1    2.00    0.37    5.48    0.70   21.46    4.59 DIAS       99.999  9.990   0
0347 FSR_0700          rc   4.1735  39.250 159.681  -9.031  0.012  0.070  0.110  -2.63  -7.82   0.53  999.99   99.99     0     2     25     52   1379.  0.937 10.999  0.450  0.300  0.000  9.150  0.000  -1    0.35    0.14    3.71    1.50   17.41    6.26 FPOS       99.999  9.990   0
0348 Juchert_20        rc   4.1805  46.868 154.494  -3.421  0.015  0.070  0.110  -2.36  -6.11   0.34  999.99   99.99     0     5     43     69   2812.  0.791 12.500  0.380  0.253  0.000  8.225  0.176   2    0.84    0.23    6.95    1.99    8.39    1.78 DIAS       99.999  9.990   0
0350 FSR_0674               4.2063  48.728 153.412  -1.885  0.025  0.060  0.130  -2.37  -1.78   0.43  999.99   99.99     0    12     30     73   3400.  1.020 12.986  0.490  0.327  0.025  8.560  0.000  -1    1.27    0.22   14.69    2.71    5.96    0.91 DIAS irc   99.999  9.990   0
0351 NGC_1557          ro   4.2190 -70.465 283.768 -38.266  0.030  0.120  0.220   1.74   7.18   1.82  999.99   99.99     0     1      9     20   1820.  0.000 11.300  0.000  0.000 -0.020  9.500  0.000  -1    1.46    0.57   10.70    4.27    1.76    0.42 DIAS rem   99.999  9.990   0
0352 LDN_1495W         no   4.2425  28.490 168.051 -16.094  0.050  0.300  0.550   1.19  -2.58   0.63   12.30    2.50     0     3     23     76   1306.  2.238 11.300  1.075  0.717  0.080  8.200  0.000  -1   10.27   10.28   16.74    7.24    0.50    1.02 BIEM irc   99.999  9.990   0
0353 NGC_1528               4.2565  51.190 152.070   0.235  0.050  0.160  0.450   1.20  -1.38   0.21   -9.15    0.40     2    13    107    627    950.  0.250  9.969  0.120  0.080  0.000  8.550  0.000  -1    1.66    0.29    8.74    1.45   15.50    1.44 COCD       99.999  9.990   0
0355 SAI_36            rc   4.2805  41.075 159.295  -6.866  0.010  0.030  0.070  -3.79  -5.59   0.62  999.99   99.99     0     3      9     27   3918.  0.729 13.200  0.350  0.233  0.015  9.150  0.000  -1    1.46    0.44    6.59    1.55    2.23    0.53 DIAS       99.999  9.990   0
0357 FSR_0765               4.2995  26.211 170.319 -17.116  0.025  0.080  0.170   2.57  -4.97   0.39    8.90   12.92     5     6     24     65   2100.  0.400 11.740  0.192  0.128 -0.010  9.315  0.036   9    0.93    0.37   10.72    4.81    2.87    0.93 FPOS       99.999  9.990   0
0358 FSR_0709          ro   4.3036  38.145 161.566  -8.761  0.010  0.070  0.140  -1.90  -5.95   0.74  999.99   99.99     0     2     14     35   2200.  1.599 12.227  0.768  0.512  0.040  8.690  0.040   5    2.03    0.57    7.70    1.79    4.27    0.92 FPOS       99.999  9.990   0
0359 Waterloo_1             4.3105  52.860 151.267   1.781  0.025  0.065  0.130  -2.79   3.27   0.48  999.99   99.99     0     6     22     49   4400.  0.910 13.510  0.437  0.291  0.000  8.600  0.078   7    1.87    0.66   20.01    7.77    0.89    0.24 DIAS dub   99.999  9.990   0
0360 FSR_0697          rc   4.3115  41.526 159.227  -6.299  0.012  0.060  0.115  -0.63  -5.07   0.46   -8.30    3.70     1     3     32     64   1600.  0.600 11.214  0.288  0.192  0.000  8.915  0.118   3    0.68    0.27    4.44    1.69    5.75    1.68 FPOS       99.999  9.990   0
0362 IC_361                 4.3160  58.250 147.511   5.656  0.040  0.120  0.220   5.76  -5.44   0.19  999.99   99.99     0    36    145    255   3000.  0.650 12.595  0.312  0.208  0.000  8.982  0.022  69    1.48    0.32   18.82    4.63    4.61    0.83 DIAS       99.999  9.990   0
0365 Mayer_2           no   4.3292  53.175 151.166   2.124  0.010  0.035  0.075  -2.67   1.57   0.62  999.99   99.99     0     1     13     33   2100.  0.899 11.901  0.432  0.288  0.000  9.250  0.000  -1    0.53    0.17    5.55    1.87    8.67    2.40 DIAS       99.999  9.990   0
0368 Berkeley_11            4.3410  44.915 157.060  -3.667  0.015  0.070  0.165  -1.73  -6.53   0.27  999.99   99.99     0     7     59    188   1964.  0.666 11.680  0.320  0.213 -0.020  8.700  0.000  -1    0.39    0.17    9.44    4.34    8.74    4.55 DIAS       99.999  9.990   0
0369 NGC_1545               4.3530  50.252 153.381   0.204  0.020  0.070  0.130  -0.44   1.46   0.47  -10.84    0.10     1     4     26     70    863.  0.354  9.794  0.170  0.113 -0.040  8.810  0.017   2    0.50    0.18    2.91    1.04   17.49    4.02 COCD       -0.060  0.090   1
0371 NGC_1548               4.3555  36.920 162.887  -9.184  0.015  0.060  0.130  -0.95  -3.66   0.51  999.99   99.99     0     4     20     71   2501.  1.099 12.344  0.528  0.352  0.020  9.020  0.035   8    0.92    0.29    7.72    2.57    5.11    1.24 DIAS non   99.999  9.990   0
0372 FSR_0762               4.3617  27.235 170.129 -15.809  0.020  0.060  0.125   0.18  -4.90   0.73   20.10    7.65     5     4     14     36   2500.  0.899 12.279  0.432  0.288  0.000  8.300  0.000  -1    0.95    0.42    9.15    4.28    2.17    0.74 FPOS       99.999  9.990   0
0373 FSR_0671          ro   4.3745  51.855 152.391   1.481  0.010  0.040  0.100  -1.20   2.09   0.56  999.99   99.99     0     2     12     36   3501.  1.399 13.171  0.672  0.448  0.080  7.900  0.000  -1    1.03    0.45    8.22    3.17    1.28    0.54 DIAS irc   99.999  9.990   0
0374 FSR_0741          ro   4.3915  33.555 165.659 -11.203  0.020  0.080  0.100   0.51  -4.67   0.35  -23.60   15.16     5     6     39     51   4000.  0.350 13.123  0.168  0.112  0.000  9.400  0.000  -1    0.84    0.42   14.67    7.93    1.14    0.64 FPOS       99.999  9.990   0
0375 FSR_0756               4.4036  29.715 168.635 -13.719  0.012  0.055  0.105   1.10  -4.45   0.71  999.99   99.99     0     2     14     39   2702.  0.750 12.400  0.360  0.240  0.030  8.795  0.029   3    0.77    0.37   10.95    5.95    2.29    0.99 DIAS       99.999  9.990   0
0378 FSR_0686          ro   4.4310  46.095 156.886  -2.164  0.020  0.100  0.180  -0.80  -3.87   0.30  -16.50    4.50     2     4     70    176   1073.  0.458 10.300  0.220  0.147 -0.035  7.500  0.000  -1    1.59    0.39    5.63    1.10    5.34    1.12 DIAS irc   99.999  9.990   0
0380 FSR_0606          ro   4.4486  73.380 136.883  16.664  0.030  0.070  0.110   3.49  -1.21   0.80  999.99   99.99     0     4     11     19   2499.  0.720 12.221  0.346  0.231  0.060  8.476  0.074   5    0.52    0.21    8.28    3.62    6.06    2.54 FPOS       99.999  9.990   0
0381 Czernik_18             4.4638  30.945 168.248 -12.312  0.025  0.070  0.140  -2.65  -6.15   0.39  999.99   99.99     0    10     38     90   1263.  0.600 10.700  0.288  0.192 -0.030  8.680  0.000   1    0.53    0.15    5.96    1.83   17.89    3.85 DIAS       99.999  9.990   0
0382 B_217             no   4.4537  25.965 171.968 -15.747  0.025  0.100  0.200  -0.02  -3.84   0.46  -24.00    9.76     6     5     30     74   2800.  0.750 12.477  0.360  0.240  0.000  9.100  0.000  -1    1.20    0.40   21.82    8.17    2.22    0.73 BIEM irc   99.999  9.990   0
0383 FSR_0773          ro   4.4944  26.005 172.314 -15.309  0.015  0.050  0.090   0.65  -7.91   0.76   23.00   22.23     3     3     11     22   3000.  1.299 12.804  0.624  0.416  0.000  8.600  0.000  -1    0.95    0.51    6.34    3.42    1.90    0.70 FPOS       99.999  9.990   0
0384 FSR_0728          rc   4.4980  38.500 162.914  -6.870  0.020  0.100  0.160  -2.04  -7.40   0.28  999.99   99.99     0     5     66    122   1816.  0.791 11.550  0.380  0.253  0.000  8.255  0.100   3    0.51    0.19    9.25    3.97    8.11    3.24 FPOS       99.999  9.990   0
0385 NGC_1579          no   4.5031  35.279 165.340  -9.017  0.060  0.170  0.420   6.42  -7.28   0.48  999.99   99.99     0     5     25     50    730.  2.956 10.268  1.420  0.947 -0.010  6.580  0.000  -1    1.09    0.19    6.54    1.15   31.54    2.74 BIEM irc   99.999  9.990   0
0388 NGC_1582               4.5250  43.790 159.245  -3.033  0.035  0.130  0.410  -1.67  -1.64   0.21    5.53    1.00     3    13     88    890   1000.  0.200 10.064  0.096  0.064 -0.020  8.665  0.069   2    6.30    3.21   10.70    2.45    3.80    3.80 COCD       99.999  9.990   0
0393 FSR_0804          rc   4.5765  21.675 176.509 -17.260  0.025  0.063  0.135   3.39  -3.16   0.73  999.99   99.99     0     5     13     48   2025.  0.521 11.700  0.250  0.167  0.040  9.100  0.000  -1    1.63    0.85    8.69    4.34    0.88    0.27 FPOS       99.999  9.990   0
0394 NGC_1605               4.5820  45.275 158.570  -1.577  0.020  0.055  0.115  -0.47  -3.08   0.32  999.99   99.99     0    14     54    140   2600.  0.970 12.387  0.466  0.311  0.000  7.610  0.000  -1    0.88    0.16    9.04    1.79   12.96    1.92 DIAS       99.999  9.990   0
0395 Platais_3         mo   4.6300  71.470 138.954  16.053  0.130  1.050  2.250   3.35 -21.15   0.37    7.00    3.70     1     5     55    174    170.  0.000  6.152  0.000  0.000 -0.050  8.800  0.000  -1    5.10    2.29    8.08    1.53   11.75   11.02 COCD       99.999  9.990   0
0396 NGC_1641          ro   4.5905 -65.740 277.196 -38.331  0.030  0.160  0.260   4.06   2.70   0.99  999.99   99.99     0     2     33     78    985.  0.104 10.001  0.050  0.033  0.000  9.520  0.000  -1    1.62    0.92    6.08    2.31    0.53    0.24 DIAS rem   99.999  9.990   0
0397 FSR_0740          rc   4.5938  36.098 165.478  -7.648  0.025  0.085  0.190   0.44  -2.75   0.50  999.99   99.99     0     6     31    111   2100.  1.099 11.965  0.528  0.352  0.010  9.000  0.000  -1    3.16    0.69   11.36    2.00    2.23    0.41 FPOS       99.999  9.990   0
0399 IRAS_04324+5106        4.6060  51.180 154.370   2.582  0.012  0.075  0.135  -2.45  -4.79   0.57  999.99   99.99     0     2     14     43   6408.  1.978 14.670  0.950  0.634  0.000  8.380  0.141   5    1.52    0.68   29.42   14.72    0.45    0.23 BIEM irc   99.999  9.990   0
0400 FSR_0805          rc   4.6090  22.035 176.519 -16.682  0.020  0.060  0.120   1.76  -2.27   0.45  999.99   99.99     0     3     17     34   2050.  0.750 11.800  0.360  0.240  0.010  8.800  0.000  -1    1.23    0.44    5.59    1.74    4.72    1.12 FPOS       99.999  9.990   0
0404 Berkeley_67            4.6300  50.775 154.823   2.479  0.015  0.085  0.155   0.09  -1.49   0.23  999.99   99.99     0     6     86    155   2000.  0.700 11.730  0.336  0.224 -0.020  9.242  0.029  27    0.85    0.15    9.55    1.79   15.56    2.26 DIAS dub   99.999  9.990   0
0407 FSR_0768               4.6620  29.745 170.901 -11.182  0.010  0.070  0.130  -1.74  -7.83   0.52  999.99   99.99     0     2     17     48   2289.  0.937 12.100  0.450  0.300  0.020  8.850  0.000  -1    1.06    0.27   10.43    2.42    2.28    0.58 FPOS       99.999  9.990   0
0408 NGC_1624          no   4.6772  50.451 155.364   2.599  0.010  0.050  0.100  -1.50   4.30   0.59  999.99   99.99     0     2     22     81   5466.  1.124 14.050  0.540  0.360  0.000  6.650  0.000  -1    1.92    0.44   24.85    6.32    1.23    0.25 DIAS       99.999  9.990   0
0410 FSR_0714          rc   4.7130  41.917 162.024  -2.753  0.020  0.065  0.110  -1.42  -0.20   0.39  999.99   99.99     0     7     35     67   1819.  0.625 11.500  0.300  0.200  0.000  9.060  0.000  -1    0.47    0.25    6.92    3.90    4.31    2.22 DIAS irc   99.999  9.990   0
0411 FSR_0719          rc   4.7374  41.803 162.289  -2.622  0.025  0.060  0.095  -3.32   0.26   0.42  999.99   99.99     0    11     30     50   3500.  0.620 12.920  0.298  0.199  0.020  8.945  0.000  -1    3.07    2.02   10.13    5.21    0.26    0.16 DIAS irc   99.999  9.990   0
0412 Berkeley_68            4.7410  42.100 162.090  -2.397  0.020  0.100  0.165  -5.86   0.30   0.25  999.99   99.99     0     8     85    160   1800.  0.670 11.492  0.322  0.215  0.000  9.110  0.000  -1    0.66    0.21    8.37    2.87    6.86    2.08 DIAS       99.999  9.990   0
0413 Berkeley_12            4.7405  42.690 161.639  -2.016  0.025  0.100  0.170  -5.57  -1.34   0.18  999.99   99.99     0    16    115    234   3300.  0.700 12.818  0.336  0.224 -0.020  9.600  0.000  -1    1.96    0.19   18.00    1.94   12.09    0.81 DIAS        0.070  9.990   0
0414 FSR_0723          rc   4.7463  41.505 162.580  -2.741  0.015  0.055  0.110   0.13  -0.17   0.39  999.99   99.99     0     4     22     71   3103.  0.750 12.700  0.360  0.240  0.030  8.965  0.023  16    2.08    0.48    9.13    1.83    2.93    0.48 DIAS irc   99.999  9.990   0
0415 FSR_0733          ro   4.7530  39.760 163.957  -3.819  0.012  0.055  0.110  -0.76   0.12   0.47  999.99   99.99     0     5     23     58   1500.  0.500 11.041  0.240  0.160 -0.020  9.060  0.000  -1    0.34    0.10    5.95    2.05   23.69    7.76 DIAS irc   99.999  9.990   0
0416 NGC_1647               4.7665  19.170 180.297 -16.731  0.035  0.450  0.750  -1.94  -3.56   0.19   -6.12    0.39     1     8    320    618    572.  0.354  8.901  0.170  0.113 -0.020  8.300  0.057   6    2.31    0.27    9.36    0.93   37.65    2.91 COCD       99.999  9.990   0
0417 FSR_0717          ro   4.7690  42.130 162.270  -2.141  0.010  0.040  0.080  -3.13  -1.48   0.45  999.99   99.99     0     2     20     60   1700.  0.450 11.297  0.216  0.144 -0.030  9.050  0.000  -1    0.83    0.16    4.00    0.70   19.96    2.66 DIAS irc   99.999  9.990   0
0418 Palomar_2         go   4.7683  31.382 170.525  -9.078  0.015  0.070  0.115   2.69  -5.06   0.75 -133.00   57.00     0     6     23     28  27198.  1.241 17.572  0.596  0.398  0.000 10.050  0.000  -1    3.39    0.42   55.55    6.92    1.87    0.27 HARR glo   -1.420  9.990  23
0419 Alessi_2               4.7710  55.255 152.271   6.379  0.040  0.130  0.335  -0.91  -0.75   0.36  999.99   99.99     0     7     40    190    520.  0.150  8.628  0.072  0.048 -0.010  8.698  0.033   4    2.20    0.61    4.54    0.72   25.32   11.62 COCD       99.999  9.990   0
0420 FSR_0721          ro   4.7706  41.976 162.399  -2.228  0.013  0.055  0.140  -1.43   0.20   0.43  999.99   99.99     0     4     22     92   3662.  0.874 13.100  0.420  0.280  0.040  8.800  0.000  -1    1.59    0.64   16.48    7.30    1.08    0.32 DIAS irc   99.999  9.990   0
0421 Ruprecht_148      rc   4.7758  44.739 160.333  -0.392  0.010  0.040  0.080  -4.04  -4.61   0.54  999.99   99.99     0     3     14     42   2800.  0.700 12.461  0.336  0.224  0.030  7.725  0.000  -1    0.41    0.16    8.32    3.13    6.77    3.20 DIAS       99.999  9.990   0
0424 FSR_0767               4.7940  31.550 170.606  -8.718  0.020  0.085  0.165   2.13  -6.77   0.34  999.99   99.99     0     2     40    112   3423.  0.708 12.900  0.340  0.227 -0.015  9.350  0.000  -1    1.19    0.42   17.76    6.92    2.07    0.68 FPOS       99.999  9.990   0
0425 NGC_1662               4.8075  10.925 187.701 -21.127  0.020  0.230  0.485  -2.50  -2.67   0.26  -13.50    0.40     1     4     69    152    437.  0.300  8.299  0.144  0.096 -0.020  8.695  0.036   5    0.67    0.21    4.44    1.43   26.80    4.01 COCD       -0.095  0.010   2
0426 NGC_1663               4.8210  13.170 185.866 -19.671  0.020  0.120  0.285   2.56  -5.07   0.48  999.99   99.99     0     3     26     95   1490.  0.416 11.000  0.200  0.133 -0.050  9.400  0.000  -1    1.66    0.54   10.76    3.57    2.75    0.47 DIAS rem   99.999  9.990   0
0427 ASCC_12                4.8321  41.719 163.039  -1.868  0.025  0.110  0.220  -1.83  -2.10   0.45  999.99   99.99     0     3     25     74    600.  0.150  8.939  0.072  0.048 -0.010  8.630  0.017   2    0.60    0.15    3.67    0.92   29.20    4.13 COCD       99.999  9.990   0
0429 FSR_0742               4.8431  38.134 165.882  -4.060  0.020  0.053  0.080  -3.18  -5.59   0.51  999.99   99.99     0     4     21     32   1250.  0.700 10.710  0.336  0.224 -0.030  8.950  0.000  -1    0.46    0.16    2.04    0.61   32.04    7.89 FPOS       99.999  9.990   0
0430 NGC_1664               4.8539  43.660 161.699  -0.443  0.020  0.190  0.310  -4.23  -4.20   0.15   36.10    1.70     1     5    231    492   1200.  0.250 10.476  0.120  0.080 -0.015  8.750  0.023  20    1.87    0.36    9.28    1.69    9.79    1.02 COCD       99.999  9.990   0
0431 FSR_0702          ro   4.8592  45.735 160.136   0.923  0.010  0.040  0.070  -2.75  -4.91   0.43  999.99   99.99     0     5     17     37   2501.  0.999 12.312  0.480  0.320  0.040  8.900  0.000  -1    0.54    0.16    5.55    1.53    8.08    2.36 DIAS irc   99.999  9.990   0
0432 FSR_0750          rc   4.8730  35.950 167.805  -5.168  0.030  0.080  0.130   5.10  -4.02   0.39  999.99   99.99     0     6     37     86   3000.  0.700 12.611  0.336  0.224  0.000  9.455  0.018  13    1.74    0.48   14.71    4.31    1.64    0.30 FPOS       99.999  9.990   0
0433 FSR_0735          rc   4.9003  40.840 164.207  -1.833  0.020  0.070  0.130  -3.65  -4.20   0.44  999.99   99.99     0     3     31    105   2700.  0.521 12.324  0.250  0.167  0.000  8.795  0.048   8    1.76    0.40    7.45    1.46    5.27    0.89 DIAS irc   99.999  9.990   0
0434 FSR_0837          rc   4.9000  20.255 180.580 -14.573  0.020  0.085  0.150  -0.67  -3.05   0.66  999.99   99.99     0     3     14     37   2550.  0.521 12.200  0.250  0.167  0.030  9.065  0.019   4    0.67    0.31   12.34    6.54    2.69    1.37 FPOS       99.999  9.990   0
0437 FSR_0643          ro   4.9185  65.555 144.778  13.651  0.030  0.065  0.120  -2.81  -3.62   0.56  999.99   99.99     0     5     17     39   3001.  0.500 12.547  0.240  0.160  0.000  9.300  0.000  -1    3.14    1.32   10.17    3.29    0.77    0.31 FPOS       99.999  9.990   0
0438 Teutsch_5              4.9288  36.783 167.579  -4.120  0.020  0.080  0.170  -0.79  -6.23   0.27  999.99   99.99     0    11     53    147   3001.  0.600 12.579  0.288  0.192  0.020  9.380  0.000  -1    1.01    0.17   14.93    2.80   13.66    2.12 DIAS       99.999  9.990   0
0439 Berkeley_13            4.9295  52.815 155.060   5.917  0.020  0.040  0.100   0.23   1.51   0.51  999.99   99.99     0    13     18     45   2800.  0.849 12.509  0.408  0.272 -0.010  8.870  0.042   4    0.38    0.11    8.43    2.71   20.13    6.94 DIAS       99.999  9.990   0
0441 Czernik_19             4.9518  28.781 174.087  -8.845  0.015  0.100  0.190   1.22  -2.68   0.22  999.99   99.99     0     4     70    150   2499.  0.670 12.205  0.322  0.215 -0.015  7.835  0.000   1    1.73    0.28   13.25    2.25    6.61    0.68 DIAS       99.999  9.990   0
0442 Skiff_J0458+43.0       4.9692  43.007 162.998   0.123  0.015  0.070  0.150  -2.92  -2.68   0.43  999.99   99.99     0     2     36    113   3000.  0.400 12.514  0.192  0.128  0.000  8.700  0.000  -1    1.12    0.31   15.03    4.66    3.81    0.92 DIAS       99.999  9.990   0
0446 FSR_0820          rc   4.9903  23.804 178.431 -11.444  0.025  0.055  0.115  -0.22  -3.61   0.62  999.99   99.99     0     9     20     44   1600.  0.500 11.181  0.240  0.160  0.000  9.250  0.054   4    1.48    0.37    4.24    0.73    9.30    2.44 FPOS       99.999  9.990   0
0447 FSR_0744               4.9910  37.965 167.112  -2.805  0.020  0.070  0.155  -0.96  -6.13   0.48  999.99   99.99     0     6     32    124   1250.  0.700 10.710  0.336  0.224  0.000  8.850  0.000  -1    0.40    0.13    6.94    2.56   20.45    6.57 DIAS irc   99.999  9.990   0
0448 Berkeley_14            4.9964  43.485 162.807   0.653  0.020  0.070  0.165  -1.80  -2.98   0.30    4.82    3.74     5     6     63    247   5460.  0.354 13.800  0.170  0.113 -0.010  9.300  0.000  -1    3.24    0.43   25.72    3.62    3.07    0.25 DIAS       99.999  9.990   0
0449 Berkeley_14A      ac   5.0105  43.565 162.839   0.823  0.050  0.220  0.460  -0.54  -3.33   0.33    2.50    2.93     3     5     63    205   1100.  0.300 10.303  0.144  0.096 -0.010  6.970  0.000  -1    7.74    4.75   12.16    3.15    2.36    3.06 COCD       99.999  9.990   0
0451 FSR_0759          rc   5.0195  35.793 169.038  -3.871  0.010  0.060  0.115   6.24  -4.10   0.47  999.99   99.99     0     1     24     60   3801.  0.999 13.221  0.480  0.320 -0.020  9.200  0.000  -1    2.95    0.55   13.49    2.30    2.56    0.31 DIAS irc   99.999  9.990   0
0452 FSR_0722               5.0310  44.130 162.529   1.345  0.012  0.055  0.115  -1.25  -4.59   0.40  999.99   99.99     0     4     25     64   2501.  0.999 12.312  0.480  0.320  0.000  8.800  0.000  -1    0.66    0.16   11.24    3.13    8.17    2.16 DIAS irc   99.999  9.990   0
0453 Berkeley_15            5.0352  44.512 162.255   1.614  0.015  0.055  0.135  -1.29  -4.23   0.34  999.99   99.99     0     9     42    153   1300.  0.350 10.682  0.168  0.112 -0.060  9.400  0.000  -1    0.66    0.12    6.48    1.31   27.61    3.52 DIAS        0.000  9.990   0
0454 FSR_0753          ro   5.0360  36.766 168.389  -3.118  0.012  0.055  0.140   3.09  -3.86   0.47  999.99   99.99     0     2     20     94   3001.  1.099 12.740  0.528  0.352  0.015  8.300  0.000  -1    1.11    0.40   14.89    6.01    1.86    0.60 DIAS irc   99.999  9.990   0
0455 FSR_0732          ro   5.0445  42.540 163.877   0.489  0.010  0.065  0.120  -0.23  -1.74   0.44  999.99   99.99     0     2     32     87   2710.  0.521 12.332  0.250  0.167 -0.030  7.000  0.000  -1    1.05    0.52   12.18    6.59    1.56    0.58 DIAS irc   99.999  9.990   0
0456 FSR_0690               5.0490  50.100 157.901   5.131  0.018  0.075  0.140   1.53  -5.79   0.30  999.99   99.99     0     5     42    119   1711.  0.416 11.300  0.200  0.133 -0.010  9.000  0.000  -1    1.02    0.21    8.10    1.77   11.44    1.40 FPOS       99.999  9.990   0
0457 FSR_0734          rc   5.0555  42.390 164.070   0.494  0.019  0.080  0.130  -2.50  -1.66   0.34  999.99   99.99     0     6     36     84   1532.  0.229 11.000  0.110  0.073  0.000  7.500  0.000  -1    0.62    0.31    6.68    3.71    3.74    1.48 DIAS irc   99.999  9.990   0
0458 NGC_1708               5.0573  52.865 155.733   6.863  0.030  0.100  0.240  -2.95   0.60   0.53  999.99   99.99     0     4     23    102    630.  0.300  9.093  0.144  0.096 -0.030  8.755  0.034   2    0.91    0.24    3.47    0.78   31.70    6.38 COCD       99.999  9.990   0
0459 NGC_1724          ro   5.0565  49.490 158.433   4.819  0.020  0.050  0.130  -0.40  -4.43   0.51  999.99   99.99     0     6     20     81   2200.  0.300 11.809  0.144  0.096 -0.010  9.000  0.000  -1    0.42    0.21    9.15    5.02    6.08    3.42 DREM ast   99.999  9.990   0
0460 FSR_0771               5.0630  32.165 172.259  -5.647  0.020  0.085  0.140   3.96  -5.49   0.34  999.99   99.99     0     6     53    110   1705.  0.750 11.400  0.360  0.240  0.000  8.515  0.036   3    0.61    0.20    7.16    2.65    9.82    2.71 FPOS       99.999  9.990   0
0461 NGC_1746               5.0760  23.830 179.120 -10.482  0.050  0.300  0.600  -2.13  -4.22   0.14    2.00    3.70     1    29    299    854    800.  0.300  9.612  0.144  0.096 -0.015  8.640  0.025  12    4.18    0.52    9.67    0.75   31.24    5.68 COCD       99.999  9.990   0
